id,external_id,source,incident_type,summary,location_name,latitude,longitude,occurred_at,url,severity,created_at,updated_at
31595066-0c61-4f71-b998-ea309da01599,608082,polisen,Brand,Brand i lastbil,Helsingborg,56.046467,12.694512,2025-10-13 04:28:58.461751,/aktuellt/handelser/2025/oktober/13/13-oktober-00.24-brand-helsingborg/,1,2025-10-13 04:28:58.461781,2025-10-13 11:15:03.551797
21e5ad1b-8459-405d-bd5a-40b5bb9b30eb,606989,polisen,Brand,Rökfyllt trapphus i flerfamiljshus i Karlskoga,Karlskoga,59.328634,14.536414,2025-10-11 12:52:36,/aktuellt/handelser/2025/oktober/11/11-oktober-12.40-brand-karlskoga/,1,2025-10-12 11:04:47.840218,2025-10-13 11:15:04.192033
c5499f30-bfed-4fb2-817b-4c4e16a33db4,606725,polisen,Trafikolycka,"Umeå, trafikolycka på Västteg.",Umeå,63.825847,20.263035,2025-10-12 06:33:24.404136,/aktuellt/handelser/2025/oktober/9/09-oktober-07.36-trafikolycka-umea/,2,2025-10-12 06:33:24.404151,2025-10-13 11:15:05.187346
84d7e9e9-d358-4f37-9ce3-09dac6dd1055,606704,polisen,Vållande till kroppsskada,Polis skadad i samband med ingripande,Boden,65.825119,21.688703,2025-10-12 06:33:24.960673,/aktuellt/handelser/2025/oktober/9/09-oktober-02.41-vallande-till-kroppsskada-boden/,2,2025-10-12 06:33:24.960698,2025-10-13 11:15:05.299048
52c78913-f996-4aef-ad22-291abb50e167,606684,polisen,Inbrott,Inbrott i Sävsjö,Sävsjö,57.398996,14.665814,2025-10-08 15:07:51,/aktuellt/handelser/2025/oktober/8/08-oktober-11.35-inbrott-savsjo/,3,2025-10-12 11:04:48.365781,2025-10-13 11:15:05.395255
933da0f5-38a9-4d51-ac62-c2d5516fadec,606644,polisen,Sammanfattning natt,Polisen i länethar haft en lugn natt utan allvarliga brott eller händelser,Örebro län,59.535036,15.006573,2025-10-12 06:33:25.316512,/aktuellt/handelser/2025/oktober/8/08-oktober-07.15-sammanfattning-natt-orebro-lan/,2,2025-10-12 06:33:25.316542,2025-10-13 11:15:05.509808
7c099be3-4bb0-4169-96ee-4a20f5f1ab12,606506,polisen,Sammanfattning natt,"Västerbotten, ett urval av nattens polisverksamhet",Västerbottens län,65.333731,16.516169,2025-10-12 06:33:26.108566,/aktuellt/handelser/2025/oktober/7/07-oktober-07.00-sammanfattning-natt-vasterbottens-lan/,2,2025-10-12 06:33:26.10858,2025-10-13 11:15:05.905129
c67d447a-2c97-47b3-8ba4-17439a1f0886,606487,polisen,Rattfylleri,Bilist misstänkt för rattfylleri.,Hallsberg,59.066532,15.10229,2025-10-06 20:33:03,/aktuellt/handelser/2025/oktober/6/06-oktober-20.30-rattfylleri-hallsberg/,1,2025-10-12 11:04:48.658641,2025-10-13 11:15:05.993751
1934392a-b901-4f11-8088-313ef1adad3c,605330,polisen,Polisinsats/kommendering,Här följer löpande uppdatering gällande dagens fotbollsmatch.,Göteborg,57.70887,11.97456,2025-10-05 12:58:30,/aktuellt/handelser/2025/oktober/5/05-oktober-12.58-polisinsatskommendering-goteborg/,1,2025-10-12 11:04:48.759619,2025-10-13 11:15:06.257318
b9a1a07b-da5b-4ca4-aa53-e8dcd6812120,606366,polisen,Trafikolycka,Två personbilar kolliderar på riksväg 27.,Tingsryd,56.524745,14.978534,2025-10-12 06:33:26.861235,/aktuellt/handelser/2025/oktober/6/06-oktober-07.24-trafikolycka-tingsryd/,2,2025-10-12 06:33:26.861244,2025-10-13 11:15:06.271324
65460026-fa70-41f5-8c06-20c113f341cf,606364,polisen,Sammanfattning natt,"Västernorrland, ett urval av nattens polisverksamhet",Västernorrlands län,63.427647,17.729244,2025-10-12 06:33:26.999109,/aktuellt/handelser/2025/oktober/6/06-oktober-07.00-sammanfattning-natt-vasternorrlands-lan/,2,2025-10-12 06:33:26.999146,2025-10-13 11:15:06.299553
db66f9f3-1e83-4d9d-826e-f5859833a7b7,606352,polisen,Sammanfattning natt,Natt till måndag polisområde Värmland,Värmlands län,59.729407,13.235402,2025-10-12 06:33:27.136916,/aktuellt/handelser/2025/oktober/6/06-oktober-06.45-sammanfattning-natt-varmlands-lan/,2,2025-10-12 06:33:27.13694,2025-10-13 11:15:06.337558
45feea88-ac97-4926-bff7-a143b16dc572,606356,polisen,Sammanfattning natt,Natt till måndag polisområde Dalarna.,Dalarnas län,61.091701,14.666365,2025-10-12 06:33:27.162967,/aktuellt/handelser/2025/oktober/6/06-oktober-06.45-sammanfattning-natt-dalarnas-lan/,2,2025-10-12 06:33:27.162984,2025-10-13 11:15:06.344024
d8ee36c3-a37c-4145-8dad-9bbf9e06dc86,606353,polisen,Skadegörelse,Ett fönster krossas i en entrédörr till ett flerfamiljshus på Köpenhamnsvägen.,Malmö,55.604981,13.003822,2025-10-12 06:33:27.243835,/aktuellt/handelser/2025/oktober/6/06-oktober-01.09-skadegorelse-malmo/,2,2025-10-12 06:33:27.243845,2025-10-13 11:15:06.354774
ee19921e-d457-4c70-a52e-82eb4443aa8b,605282,polisen,Sexualbrott,En påverkad man har visat sitt kön i närheten av tågstationen. Mannen omhändertas för tillnyktring. Anmälan om,Sundbyberg,59.367047,17.966309,2025-10-04 16:17:15,/aktuellt/handelser/2025/oktober/4/04-oktober-15.51-sexualbrott-sundbyberg/,1,2025-10-12 11:04:48.9734,2025-10-13 04:59:03.390719
26e2de1c-3f03-47bc-95b9-59fc3a1a4788,606724,polisen,Sammanfattning natt,Sammanfattning av natten i länet,Östergötlands län,58.345364,15.519784,2025-10-12 06:33:24.43181,/aktuellt/handelser/2025/oktober/9/09-oktober-07.55-sammanfattning-natt-ostergotlands-lan/,2,2025-10-12 06:33:24.431828,2025-10-13 11:15:05.194584
387c87c9-b5ae-49ba-8815-f7b9c00ebd0c,606702,polisen,Stöld/inbrott,Inbrott i villa i Bålsta.,Håbo,59.627071,17.452298,2025-10-12 06:33:24.988176,/aktuellt/handelser/2025/oktober/8/08-oktober-21.03-stoldinbrott-habo/,2,2025-10-12 06:33:24.988204,2025-10-13 11:15:05.302206
ddad1f55-0091-405a-add1-5b5432c020d3,606632,polisen,Sammanfattning natt,Dagens presstalesperson är på plats. Nedan följer ett urval av nattens händelser.,Västra Götalands län,58.252793,13.059643,2025-10-12 06:33:25.643334,/aktuellt/handelser/2025/oktober/8/08-oktober-06.15-sammanfattning-natt-vastra-gotalands-lan/,2,2025-10-12 06:33:25.643356,2025-10-13 11:15:05.56266
62deec3f-c208-4239-8683-a56393424508,606579,polisen,Stöld,"Centrum, polisen larmas till en matbutik.",Kiruna,67.8558,20.225282,2025-10-07 15:39:04,/aktuellt/handelser/2025/oktober/7/07-oktober-14.22-stold-kiruna/,2,2025-10-12 11:04:48.531667,2025-10-13 11:15:05.744895
97eedfb5-d0da-4daa-b644-eb8f68366344,606513,polisen,Arbetsplatsolycka,Enligt larm till SOS har en person fastnat mellan en bil och en container på Bäckeskogsgatan.,Borås,57.721035,12.939819,2025-10-12 06:33:25.848487,/aktuellt/handelser/2025/oktober/7/07-oktober-07.23-arbetsplatsolycka-boras/,2,2025-10-12 06:33:25.848522,2025-10-13 11:15:05.85638
ac0df2f5-8eca-479a-a0d7-95831ec40476,606505,polisen,Sammanfattning natt,"Norrbotten, ett urval av nattens polisverksamhet",Norrbottens län,66.830922,20.399197,2025-10-12 06:33:26.211073,/aktuellt/handelser/2025/oktober/7/07-oktober-07.00-sammanfattning-natt-norrbottens-lan/,2,2025-10-12 06:33:26.211089,2025-10-13 11:15:05.914413
439567cf-ae62-4035-bea0-fd7fa047369d,606501,polisen,Sammanfattning kväll och natt,Dagens presstalesperson är på plats.,Hallands län,56.896681,12.803399,2025-10-12 06:33:26.278494,/aktuellt/handelser/2025/oktober/7/07-oktober-07.00-sammanfattning-kvall-och-natt-hallands-lan/,2,2025-10-12 06:33:26.278514,2025-10-13 11:15:05.918998
c2d8a1b1-0574-40ea-94fd-eef6f67c75e0,606497,polisen,Brand,Larm om bilbrand,Malmö,55.604981,13.003822,2025-10-12 06:33:26.494611,/aktuellt/handelser/2025/oktober/7/06-oktober-23.03-brand-malmo/,2,2025-10-12 06:33:26.494626,2025-10-13 11:15:05.947796
bdcf0e92-179a-4191-a898-d02e0a3d8fc9,606474,polisen,Trafikolycka,Singelolycka på Sjöhagen.,Västerås,59.609901,16.544809,2025-10-06 17:02:50,/aktuellt/handelser/2025/oktober/6/06-oktober-16.11-trafikolycka-vasteras/,3,2025-10-12 11:04:48.686926,2025-10-13 11:15:06.104524
2d54780e-1176-42aa-af8a-737499b31b63,606402,polisen,Trafikkontroll,"Västernorrland, ett urval av polisens arbete i trafiken",Västernorrlands län,63.427647,17.729244,2025-10-06 10:33:54,/aktuellt/handelser/2025/oktober/6/06-oktober-10.30-trafikkontroll-vasternorrlands-lan/,1,2025-10-12 11:04:48.734011,2025-10-13 11:15:06.197534
3940df48-5406-4494-a958-9a6f4858f094,606401,polisen,Rattfylleri,En man i fyrtioårsåldern har omhändertagits misstänkt för rattfylleri.,Karlskoga,59.328634,14.536414,2025-10-06 10:33:32,/aktuellt/handelser/2025/oktober/6/06-oktober-08.24-rattfylleri-karlskoga/,1,2025-10-12 11:04:48.737013,2025-10-13 11:15:06.202087
08a6fe63-4cd6-49e2-b64e-dc4d190cf41d,606363,polisen,Trafikolycka,"Olycka på riksväg 40, I höjd med Landvettermotet och i riktning mot Göteborg.",Härryda,57.691744,12.294416,2025-10-12 06:33:26.697003,/aktuellt/handelser/2025/oktober/6/06-oktober-06.40-trafikolycka-harryda/,2,2025-10-12 06:33:26.697021,2025-10-13 11:15:06.236518
340991df-6b49-4e14-9fea-c1153b0cb32c,606365,polisen,Sammanfattning natt,"Jämtland, ett urval av nattens polisverksamhet",Jämtlands län,63.171192,14.95918,2025-10-12 06:33:26.888595,/aktuellt/handelser/2025/oktober/6/06-oktober-07.21-sammanfattning-natt-jamtlands-lan/,2,2025-10-12 06:33:26.888605,2025-10-13 11:15:06.278929
1042c962-fd59-4d58-bb64-26de190c2620,606357,polisen,Sammanfattning natt,"Norrbotten, ett urval av nattens polisverksamhet",Norrbottens län,66.830922,20.399197,2025-10-12 06:33:26.943081,/aktuellt/handelser/2025/oktober/6/06-oktober-07.00-sammanfattning-natt-norrbottens-lan/,2,2025-10-12 06:33:26.943099,2025-10-13 11:15:06.292374
5db4fc49-4393-41de-ac15-55562002ef9b,605331,polisen,Mord/dråp,En man påträffad avliden i Sjöbo.,Sjöbo,55.634822,13.70337,2025-10-05 13:15:59,/aktuellt/handelser/2025/oktober/5/05-oktober-09.57-morddrap-sjobo/,5,2025-10-12 11:04:48.83261,2025-10-13 11:15:06.41737
ef5b52bf-bf9f-4b47-9b00-a3a48814e562,607074,polisen,Rattfylleri,En polispatrull stoppar en bilist i centrala Visby.,Gotlands län,57.468412,18.486745,2025-10-12 21:14:04,/aktuellt/handelser/2025/oktober/12/12-oktober-19.36-rattfylleri-gotlands-lan/,1,2025-10-12 19:17:56.834279,2025-10-13 11:15:03.587517
611447dd-58c5-4684-a260-d328d4eb9416,606723,polisen,Sammanfattning natt,Sammanfattning av natten i länet,Södermanlands län,59.033635,16.75189,2025-10-12 06:33:24.460078,/aktuellt/handelser/2025/oktober/9/09-oktober-07.54-sammanfattning-natt-sodermanlands-lan/,2,2025-10-12 06:33:24.460109,2025-10-13 11:15:05.204451
06108af8-e7ec-446b-b371-6d8d287155f5,606665,polisen,"Trafikolycka, personskada",Trafikolycka mellan personbil - cyklist  på Torpagatan / Göteborg,Göteborg,57.70887,11.97456,2025-10-08 11:48:25,/aktuellt/handelser/2025/oktober/8/08-oktober-11.44-trafikolycka-personskada-goteborg/,3,2025-10-12 11:04:48.375144,2025-10-13 11:15:05.411754
6970e689-204e-43dc-85c7-508fced14045,606578,polisen,Arbetsplatsolycka,Man skadad i olycka.,Tranås,58.035518,14.975696,2025-10-07 15:37:55,/aktuellt/handelser/2025/oktober/7/07-oktober-12.10-arbetsplatsolycka-tranas/,1,2025-10-12 11:04:48.53448,2025-10-13 11:15:05.749112
974cd9be-f17b-4184-bd12-131a5fda9a94,606515,polisen,Trafikolycka,"Backen, trafikolycka vid Backenvägen/Tvärvägen",Umeå,63.825847,20.263035,2025-10-12 06:33:25.821383,/aktuellt/handelser/2025/oktober/7/07-oktober-08.09-trafikolycka-umea/,2,2025-10-12 06:33:25.82139,2025-10-13 11:15:05.852858
c3d1b826-3998-41b2-8882-6cc7ea3c9b45,606507,polisen,Sammanfattning natt,"Västernorrland, ett urval av nattens polisverksamhet",Västernorrlands län,63.427647,17.729244,2025-10-12 06:33:26.036859,/aktuellt/handelser/2025/oktober/7/07-oktober-07.11-sammanfattning-natt-vasternorrlands-lan/,2,2025-10-12 06:33:26.036899,2025-10-13 11:15:05.900867
b58d5147-843c-49e6-bdaf-4b36d7435fa1,606484,polisen,Rån,Personrån,Helsingborg,56.046467,12.694512,2025-10-06 20:27:21,/aktuellt/handelser/2025/oktober/6/06-oktober-19.53-ran-helsingborg/,4,2025-10-12 11:04:48.661602,2025-10-13 11:15:05.998547
11258bb8-b9e0-49ec-9bda-3a905b1186ab,606483,polisen,Stöld,Man misstänks för ringa stöld.,Örebro,59.275263,15.213411,2025-10-06 20:13:14,/aktuellt/handelser/2025/oktober/6/06-oktober-20.10-stold-orebro/,2,2025-10-12 11:04:48.664223,2025-10-13 11:15:06.006881
e9959fc9-e10c-4654-95b6-58dedbe72c85,606482,polisen,Stöld,Kvinna misstänks för ringa stöld.,Örebro,59.275263,15.213411,2025-10-06 20:10:44,/aktuellt/handelser/2025/oktober/6/06-oktober-20.07-stold-orebro/,2,2025-10-12 11:04:48.667256,2025-10-13 11:15:06.014152
da61f072-fc9a-414f-8f82-407356bf013d,606478,polisen,Kontroll person/fordon,Kontroll av föremål i Södertälje.,Södertälje,59.195363,17.625689,2025-10-06 18:32:43,/aktuellt/handelser/2025/oktober/6/06-oktober-17.58-kontroll-personfordon-sodertalje/,1,2025-10-12 11:04:48.678064,2025-10-13 11:15:06.068874
5175d0a1-2b7b-4ee2-b3d4-6266e19d12f8,606477,polisen,Brand,Rökutveckling efter brand i livsmedelsbutik på norr i Örebro.,Örebro,59.275263,15.213411,2025-10-06 18:19:28,/aktuellt/handelser/2025/oktober/6/06-oktober-17.47-brand-orebro/,1,2025-10-12 11:04:48.680347,2025-10-13 11:15:06.082288
881a82b9-4998-44c3-b80f-95491fa97d17,606472,polisen,Trafikolycka,Bilist och el-sparkcyklist i olycka.,Arvika,59.654853,12.592136,2025-10-06 16:47:38,/aktuellt/handelser/2025/oktober/6/06-oktober-16.35-trafikolycka-arvika/,3,2025-10-12 11:04:48.682778,2025-10-13 11:15:06.091916
94a0d98f-5a09-41bb-ad2e-bb019f68d341,605338,polisen,"Farligt föremål, misstänkt",Misstänkt farligt föremål i bostadsområde i Sätra.,Stockholm,59.329324,18.068581,2025-10-05 14:38:56,/aktuellt/handelser/2025/oktober/5/05-oktober-13.52-farligt-foremal-misstankt-stockholm/,1,2025-10-12 11:04:48.701044,2025-10-13 11:15:06.141645
5580ad0d-72d4-4f64-962b-5c370493510a,605342,polisen,Sexualbrott,Blottare på Dag Hammarskjölds väg.,Lund,55.70466,13.191007,2025-10-05 20:42:58,/aktuellt/handelser/2025/oktober/5/05-oktober-19.28-sexualbrott-lund/,1,2025-10-12 11:04:48.824046,2025-10-13 11:15:06.398358
0657fb8b-4125-4fe6-ba6e-62b41af14fdc,605280,polisen,"Trafikolycka, personskada",En moped och en personbil har krockat i Spånga. Mopedföraren får åka ambulans till sjukhus.,Stockholm,59.329324,18.068581,2025-10-04 15:46:48,/aktuellt/handelser/2025/oktober/4/04-oktober-14.19-trafikolycka-personskada-stockholm/,3,2025-10-12 11:04:48.976274,2025-10-13 04:28:59.874923
498ae41f-9aba-4163-b011-d5d500837d5f,605286,polisen,Trafikolycka,Vi får larm om en vårdslös bilfärd i centrala Vänersborg.,Vänersborg,58.379728,12.324803,2025-10-04 17:39:31,/aktuellt/handelser/2025/oktober/4/04-oktober-17.02-trafikolycka-vanersborg/,3,2025-10-12 11:04:48.954868,2025-10-13 05:34:04.906254
4a8dd2f6-9150-44b8-84dc-e3425d3145d4,607071,polisen,Anträffad död,En man i 60-årsåldern har anträffats avliden i Ektorp.,Nacka,59.307903,18.156042,2025-10-12 17:45:47,/aktuellt/handelser/2025/oktober/12/12-oktober-15.02-antraffad-dod-nacka/,1,2025-10-12 15:47:32.282775,2025-10-13 11:15:03.602304
29af4510-b1e4-4c3e-9f01-f99fe505a57c,606686,polisen,Trafikolycka,En sidokrock har inträffat i korsningen länsväg 270/länsväg 752,Hedemora,60.277545,15.985892,2025-10-08 15:45:44,/aktuellt/handelser/2025/oktober/8/08-oktober-15.35-trafikolycka-hedemora/,3,2025-10-12 11:04:48.36353,2025-10-13 11:15:05.391107
ef804260-c647-4903-8f8d-08f6c6143e15,606675,polisen,Rattfylleri,En man i 30-årsåldern misstänkt för att drogpåverkad ha framfört en mindre lastbil i Örebros västra delar.,Örebro,59.275263,15.213411,2025-10-08 13:58:17,/aktuellt/handelser/2025/oktober/8/08-oktober-12.51-rattfylleri-orebro/,1,2025-10-12 11:04:48.370521,2025-10-13 11:15:05.40455
b9b626cb-7dae-4d0b-a08a-21faf9abc6e1,606662,polisen,"Inbrott, försök",En man greps i ett garage på Södermalm misstänkt för att ha försökt göra inbrott i bilar.,Stockholm,59.329324,18.068581,2025-10-08 11:16:10,/aktuellt/handelser/2025/oktober/8/08-oktober-09.14-inbrott-forsok-stockholm/,3,2025-10-12 11:04:48.39297,2025-10-13 11:15:05.445957
4db88800-b547-493f-af97-939068543bdc,606652,polisen,"Trafikolycka, personskada",Trafikolycka personbil-lastbil på Arendalsleden (Kungsbacka),Kungsbacka,57.487492,12.076193,2025-10-12 06:33:25.043263,/aktuellt/handelser/2025/oktober/8/08-oktober-08.03-trafikolycka-personskada-kungsbacka/,2,2025-10-12 06:33:25.043268,2025-10-13 11:15:05.454106
75c501e2-172e-4815-9ca0-7792cb5ba912,606658,polisen,Trafikbrott,En så kallad epatraktor togs i beslag på Nynäsvägen och en anmälan upprättades om olovlig körning.,Botkyrka,59.245941,17.840858,2025-10-12 06:33:25.070984,/aktuellt/handelser/2025/oktober/8/08-oktober-07.42-trafikbrott-botkyrka/,2,2025-10-12 06:33:25.071009,2025-10-13 11:15:05.460269
4cc9c78b-9c68-4cc8-a85f-e170b03fcb3e,606656,polisen,"Trafikolycka, singel",En mopedst uppges ha kört in i räcke vid cykelbanan utefter Bistagatan.,Örebro,59.275263,15.213411,2025-10-12 06:33:25.151824,/aktuellt/handelser/2025/oktober/8/08-oktober-08.52-trafikolycka-singel-orebro/,2,2025-10-12 06:33:25.151842,2025-10-13 11:15:05.477684
bd712d71-2442-466c-a422-01a1be362dac,606645,polisen,"Trafikolycka, singel",Trafikolycka E6 (Heberg) - Singelolycka utan personskador,Falkenberg,56.902733,12.488801,2025-10-12 06:33:25.179434,/aktuellt/handelser/2025/oktober/8/08-oktober-07.22-trafikolycka-singel-falkenberg/,2,2025-10-12 06:33:25.179465,2025-10-13 11:15:05.48328
b6b22379-70b8-458e-a482-1ed3d14a77c5,606651,polisen,Sammanfattning natt,Sammanfattning av natten i länet,Jönköpings län,57.370843,14.343917,2025-10-12 06:33:25.206809,/aktuellt/handelser/2025/oktober/8/08-oktober-08.01-sammanfattning-natt-jonkopings-lan/,2,2025-10-12 06:33:25.206851,2025-10-13 11:15:05.490577
5d1ffd7a-b3b3-4959-b002-3f104f02710f,606646,polisen,Trafikolycka,"Hörnefors, trafikolycka vid korsningen Kungsvägen/Sundelinsvägen.",Umeå,63.825847,20.263035,2025-10-12 06:33:25.234272,/aktuellt/handelser/2025/oktober/8/08-oktober-06.56-trafikolycka-umea/,2,2025-10-12 06:33:25.234304,2025-10-13 11:15:05.496229
7266c730-31c9-4de2-a657-cc0ad744e5f2,606643,polisen,Sammanfattning natt,Dalapolisen har haft en lugn natt utan allvarliga brott eller händelser.,Dalarnas län,61.091701,14.666365,2025-10-12 06:33:25.342922,/aktuellt/handelser/2025/oktober/8/08-oktober-07.11-sammanfattning-natt-dalarnas-lan/,2,2025-10-12 06:33:25.342952,2025-10-13 11:15:05.517255
5222cb35-793a-4040-a53d-dcb0ee2ceae3,606551,polisen,Fylleri/LOB,"Vasaplan, man omhändertagen av polis",Umeå,63.825847,20.263035,2025-10-07 13:59:09,/aktuellt/handelser/2025/oktober/7/07-oktober-13.07-fyllerilob-umea/,1,2025-10-12 11:04:48.545586,2025-10-13 11:15:05.777413
d2a0845f-e4f4-4b17-9483-62378937a328,606549,polisen,Arbetsplatsolycka,Arbetstagare ramlade över ett räcke.,Katrineholm,58.995551,16.205476,2025-10-07 13:55:04,/aktuellt/handelser/2025/oktober/7/07-oktober-13.54-arbetsplatsolycka-katrineholm/,1,2025-10-12 11:04:48.55101,2025-10-13 11:15:05.786233
4101bd9b-252b-480b-8f60-c2d5a11c64be,606542,polisen,Stöld,"Zonområdet, kvinna stoppad efter misstänkt ringa stöld i livsmedelsbutik",Piteå,65.316698,21.480036,2025-10-07 13:38:54,/aktuellt/handelser/2025/oktober/7/07-oktober-11.26-stold-pitea/,2,2025-10-12 11:04:48.566461,2025-10-13 11:15:05.81127
1be8f208-ac2e-497b-9fa8-a6adb18df189,607075,polisen,"Farligt föremål, misstänkt",Polisen har anträffat ett misstänkt farligt föremål i Bromsten i västra Stockholm. Föremålet ligger utomhus.,Stockholm,59.329324,18.068581,2025-10-12 22:00:00,/aktuellt/handelser/2025/oktober/12/12-oktober-20.09-farligt-foremal-misstankt-stockholm/,1,2025-10-12 20:03:02.463792,2025-10-13 11:15:03.56868
9f74b507-d893-4ee4-b602-d24bb5b11cb1,606722,polisen,Sammanfattning natt,Sammanfattning av natten i länet,Jönköpings län,57.370843,14.343917,2025-10-12 06:33:24.488289,/aktuellt/handelser/2025/oktober/9/09-oktober-07.53-sammanfattning-natt-jonkopings-lan/,2,2025-10-12 06:33:24.488323,2025-10-13 11:15:05.208234
13eddccf-b2e7-4116-9bf6-847bb0e94df7,606711,polisen,Sammanfattning natt,Dagens presstalesperson är på plats. Nedan följer ett urval av nattens händelse.,Hallands län,56.896681,12.803399,2025-10-12 06:33:24.82207,/aktuellt/handelser/2025/oktober/9/09-oktober-06.41-sammanfattning-natt-hallands-lan/,2,2025-10-12 06:33:24.822097,2025-10-13 11:15:05.272367
eec6e257-f0e2-4580-9d38-664cfc16b68d,606694,polisen,Trafikbrott,Ett flertal bilister har under eftermiddagen rapporterats för brott under färd i Örebro kommun,Örebro,59.275263,15.213411,2025-10-08 17:39:38,/aktuellt/handelser/2025/oktober/8/08-oktober-17.38-trafikbrott-orebro/,1,2025-10-12 11:04:48.345687,2025-10-13 11:15:05.348295
cd90bae5-a43c-4925-8f58-84951d0c4639,606688,polisen,Brand,Allmänhet larmar om synlig svart rök från ett flerfamiljshus i Ställdalen,Ljusnarsberg,59.877447,14.998849,2025-10-08 16:13:54,/aktuellt/handelser/2025/oktober/8/08-oktober-16.05-brand-ljusnarsberg/,1,2025-10-12 11:04:48.348126,2025-10-13 11:15:05.356421
1fb893da-0c34-48eb-a355-6966bac788df,606689,polisen,Övrigt,Information till media 8 oktober,Södermanlands län,59.033635,16.75189,2025-10-08 17:15:01,/aktuellt/handelser/2025/oktober/8/08-oktober-17.01-ovrigt-sodermanlands-lan/,1,2025-10-12 11:04:48.358773,2025-10-13 11:15:05.377616
ee944f68-96fb-4e5b-8a6c-2a66e740320c,606649,polisen,Sammanfattning natt,Sammanfattning av natten i länet,Östergötlands län,58.345364,15.519784,2025-10-12 06:33:25.289374,/aktuellt/handelser/2025/oktober/8/08-oktober-07.58-sammanfattning-natt-ostergotlands-lan/,2,2025-10-12 06:33:25.289399,2025-10-13 11:15:05.504643
69650082-f7b6-47da-8079-d29ebc7cd81a,606642,polisen,Sammanfattning natt,Värmlandpolisen har haft en lugn natt utan allvarliga brott elleer händelser.,Värmlands län,59.729407,13.235402,2025-10-12 06:33:25.370553,/aktuellt/handelser/2025/oktober/8/08-oktober-07.10-sammanfattning-natt-varmlands-lan/,2,2025-10-12 06:33:25.370594,2025-10-13 11:15:05.526454
adb36394-6030-4d30-a66e-b14744f0728c,606607,polisen,Stöld,Stöld i butik.,Enköping,59.635691,17.077823,2025-10-07 17:44:12,/aktuellt/handelser/2025/oktober/7/07-oktober-11.33-stold-enkoping/,2,2025-10-12 11:04:48.509499,2025-10-13 11:15:05.704347
1517d41c-675f-4d38-adb1-d309ba97b612,606602,polisen,Trafikolycka,Person påkörd av bil.,Värnamo,57.183161,14.047821,2025-10-07 16:34:04,/aktuellt/handelser/2025/oktober/7/07-oktober-16.22-trafikolycka-varnamo/,3,2025-10-12 11:04:48.511987,2025-10-13 11:15:05.712533
eb4abc59-3d63-4218-aaad-dd13acec5b46,606603,polisen,Rattfylleri,Fordonsförare i Farsta rapporterades för rattfylleri.,Stockholm,59.329324,18.068581,2025-10-07 16:37:44,/aktuellt/handelser/2025/oktober/7/07-oktober-16.12-rattfylleri-stockholm/,1,2025-10-12 11:04:48.514749,2025-10-13 11:15:05.715986
fa1b54b5-8c69-40ba-9bec-6a6312fa634b,606601,polisen,Våld/hot mot tjänsteman,Personal tryckte på överfallslarmet.,Gävle,60.67488,17.141273,2025-10-07 16:29:59,/aktuellt/handelser/2025/oktober/7/07-oktober-14.29-valdhot-mot-tjansteman-gavle/,1,2025-10-12 11:04:48.517328,2025-10-13 11:15:05.721344
3f592b97-ff80-4e9e-a5a7-7ce8ab605a5b,606559,polisen,Trafikolycka,En cyklist har blivit påkörd av en bilist i korsningen Studentgatan/Universitetsgatan,Örebro,59.275263,15.213411,2025-10-07 15:06:48,/aktuellt/handelser/2025/oktober/7/07-oktober-14.21-trafikolycka-orebro/,3,2025-10-12 11:04:48.520092,2025-10-13 11:15:05.724277
90c4beaa-8e5b-47dd-ae64-c8ceb96048ac,606547,polisen,Trafikkontroll,"Norrbotten, ett urval av polisens arbete i trafiken",Norrbottens län,66.830922,20.399197,2025-10-07 13:52:02,/aktuellt/handelser/2025/oktober/7/07-oktober-13.38-trafikkontroll-norrbottens-lan/,1,2025-10-12 11:04:48.553664,2025-10-13 11:15:05.789035
f26f6509-d8fb-43d9-8973-dc7892b13e32,605279,polisen,Hemfridsbrott,Flera inringare larmar om en ung man som uppträder hotfullt i området Östrabo.,Uddevalla,58.3498,11.935649,2025-10-04 15:20:59,/aktuellt/handelser/2025/oktober/4/04-oktober-11.49-hemfridsbrott-uddevalla/,1,2025-10-12 11:04:48.97977,2025-10-13 04:18:56.479845
90cde715-8b09-4b72-99cb-78d8fc5fc547,607066,polisen,Trafikkontroll,"Norrbotten, ett urval av polisens arbete i trafiken",Norrbottens län,66.830922,20.399197,2025-10-12 14:27:22,/aktuellt/handelser/2025/oktober/12/12-oktober-14.25-trafikkontroll-norrbottens-lan/,1,2025-10-12 12:32:10.638422,2025-10-13 11:15:03.656927
4c0d3b1f-bbb6-4c05-b278-c5effeeae017,606798,polisen,Trafikkontroll,"Västerbotten, resultat från några av dagens trafikkontroller.",Västerbottens län,65.333731,16.516169,2025-10-09 14:42:38,/aktuellt/handelser/2025/oktober/9/09-oktober-14.42-trafikkontroll-vasterbottens-lan/,1,2025-10-12 11:04:48.190737,2025-10-13 11:15:05.036041
9c0814ec-bb20-4aee-a378-56b84ec8e0df,606794,polisen,"Rån, försök",Två män greps misstänkta för rånförsök på Odenplan.,Stockholm,59.329324,18.068581,2025-10-09 13:56:06,/aktuellt/handelser/2025/oktober/9/09-oktober-13.14-ran-forsok-stockholm/,4,2025-10-12 11:04:48.201593,2025-10-13 11:15:05.056305
